,Region_Name_En,City_Name_En,Current_Training_Center_Name_En,Current_Program_Name_En,Current_Speciality_Name_En,Region_Centroid,City_Longitude,City_Latitude,Training_Center_Longitude,Training_Center_Latitude
144,Riyadh,Riyadh,King Faisal Specialist Hospital and Research Center in Riyadh,Adult & Pediatric Orthopedic Spinal Surgery,Adult & Pediatric Orthopedic Spinal Surgery,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
145,Riyadh,Riyadh,King Faisal Specialist Hospital and Research Center in Riyadh,Renal Transplant,Renal Transplant,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
146,Riyadh,Riyadh,Prince Sultan Center for Cardiac Diseases and Surgery in Riyadh,Adult Echocardiography,Adult Echocardiography,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
147,Riyadh,Riyadh,King Faisal Specialist Hospital and Research Center in Riyadh,Adult Echocardiography,Adult Echocardiography,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
148,Riyadh,Riyadh,Prince Sultan Military Medical City in Riyadh,Military Field Medicine,Military Field Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
149,Makkah,Jeddah,King Abdulaziz Medical City for National Guard in Jeddah,Palliative Medicine,Palliative Care Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
150,Eastern Province,Dammam,King Fahd Specialist Hospital in Dammam,Palliative Medicine,Palliative Care Medicine,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
151,Outside KSA,Dubai,Rashed Hospital in Dubai,Gastroenterology,Gastroenterology,,55.28,25.252,55.31923041657,25.245130400261
152,Outside KSA,Dubai,Rashed Hospital in Dubai,Adults Respiratory Medicine,Adult Respiratory Medicine,,55.28,25.252,55.31923041657,25.245130400261
153,Riyadh,Riyadh,Prince Abdulrahman bin Abdulaziz Institute for Graduate Studies in Dentistry in Riyadh,Family Dentistry,Family Dentistry,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
154,Riyadh,Riyadh,King Fahad Medical City in Riyadh,Epilepsy & Electroencephalography,Epilepsy & Electroencephalography,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
155,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Vascular Surgery,Vascular Surgery,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
156,Eastern Province,Dammam,Dammam Medical Complex,Anesthesia,Anesthesia,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
157,Riyadh,Riyadh,King Faisal Specialist Hospital and Research Center in Riyadh,Infection Control,Infection Control,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
158,Eastern Province,Dammam,King Fahd Specialist Hospital in Dammam,Infection Control,Infection Control,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
159,Riyadh,Riyadh,King Khalid University Hospital in Riyadh,Infection Control,Infection Control,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
160,Riyadh,Riyadh,King Khalid University Hospital in Riyadh,Ultrasound In Obstetrics & Gynecology,Ultrasound In Obstetrics & Gynecology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
161,Riyadh,Riyadh,The program of the Ministry of Health in Riyadh,Neuro-Ophthalmology,Neuro-Ophthalmology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
162,Riyadh,Riyadh,King Saud Medical City in Riyadh,Emergency Medicine Diploma,Emergency Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
163,Riyadh,Riyadh,Specialized Medical Center Hospital in Riyadh,Obstetrics & Gynecology,Obstetrics & Gynecology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
164,Riyadh,Riyadh,Dallah Hospital in Riyadh,Obstetrics & Gynecology,Obstetrics & Gynecology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
165,Outside KSA,Manama,Salmaniya Medical Complex in Manama,Obstetrics & Gynecology,Obstetrics & Gynecology,,50.5831,26.2167,50.5726712439459,26.2167630367071
166,Outside KSA,Manama,King Hamad University Hospital in Kingdom of Bahrain,Obstetrics & Gynecology,Obstetrics & Gynecology,,50.5831,26.2167,50.6009673773893,26.2626018575654
167,Al Madinah,Madinah,Uhud General Hospital in Medina,Obstetrics & Gynecology,Obstetrics & Gynecology,POINT (39.56226489806622 24.86058870299565),39.569184,24.524654,38.194309,24.0204254
168,Riyadh,Riyadh,University Hospitals of Riyadh Alam University in Riyadh,Periodontics,Periodontics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
169,Outside KSA,Manama,Salmaniya Medical Complex in Manama,Diagnostic Radiology,Diagnostic Radiology,,50.5831,26.2167,50.5726712439459,26.2167630367071
170,Eastern Province,Al-Ahsa,Almousa Specialist Hospital in Alahsa,Pediatric Medicine,Pediatrics,POINT (48.23088037524295 27.01831695320538),49.365315,21.91133,49.5142036,25.332395
171,Eastern Province,Al-Ahsa,Maternity and Children Hospital in Mubarraz,Pediatric Medicine,Pediatrics,POINT (48.23088037524295 27.01831695320538),49.365315,21.91133,49.5142036,25.332395
172,Outside KSA,Manama,Salmaniya Medical Complex in Manama,Pediatric Medicine,Pediatrics,,50.5831,26.2167,50.5726712439459,26.2167630367071
173,Outside KSA,Manama,King Hamad University Hospital in Kingdom of Bahrain,Pediatric Medicine,Pediatrics,,50.5831,26.2167,50.6009673773893,26.2626018575654
174,Eastern Province,Dammam,King Fahd Specialist Hospital in Dammam,Pediatric Neurology,Pediatric Neurology,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
175,Eastern Province,Al-Ahsa,King Abdulaziz Medical City of National Guard in Alahsa,Psychiatry,Psychiatry,POINT (48.23088037524295 27.01831695320538),49.365315,21.91133,49.5142036,25.332395
176,Eastern Province,Alqatif  ,AlQatif Central Hospital,General Surgery,General Surgery,POINT (48.23088037524295 27.01831695320538),49.998236,26.576492,50.1506389,26.2846113
177,Eastern Province,Dammam,King Fahd Specialist Hospital in Dammam,General Surgery,General Surgery,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
178,Outside KSA,Manama,Salmaniya Medical Complex in Manama,General Surgery,General Surgery,,50.5831,26.2167,50.5726712439459,26.2167630367071
179,Makkah,Jeddah,Saudi German Hospital in Jeddah,Orthopedic Surgery,Orthopedic Surgery,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
180,Tabuk,Tabuk,"Joint training program in the Western Region, Tabuk",Preventive Medicine,Preventive Medicine,POINT (37.21694450317039 27.86494842092309),36.566191,28.383508,36.5957527,28.3494438
181,Makkah,Makkah,King Abdullah Medical City in the Holy Capital,Adult Critical Care Nursing Diploma,Adult Critical Care Nursing,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
182,Eastern Province,Dammam,Forensic Medicine Center in Dammam,Forensic Medicine,Forensic Medicine,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
183,Eastern Province,Dhahran,King Fahd Military Medical Complex in Dhahran,Family Medicine,Family Medicine,POINT (48.23088037524295 27.01831695320538),50.039302,26.236125,50.1506389,26.2846113
184,Makkah,Makkah,JointProgram for Family Medicine in Makkah,Family Medicine,Family Medicine,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
185,Makkah,Makkah,Joint Postgraduate Program for Family Medicine in Makkah,Family Medicine – 3 Years Track,Family Medicine,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
186,Al-Qassim,Buraidah,Prince Sultan Cardiac Center in Buraidah,Cardiac Care Nursing Diploma,Cardiac Care Nursing,POINT (43.34184259120778 26.20128104945562),43.981812,26.359231,43.4838773,25.8827324
187,Eastern Province,Khobar,King Fahd University Hospital in Khobar,Emergency Medicine,Emergency Medicine,POINT (48.23088037524295 27.01831695320538),50.080072,26.182911,50.1506389,26.2846113
188,Eastern Province,Jubail,Royal Commission Medical Center in Jubail,Internal Medicine,Internal Medicine,POINT (48.23088037524295 27.01831695320538),49.568742,26.959771,50.1506389,26.2846113
189,Makkah,Jeddah,King Abdullah Medical Complex in Jeddah,Internal Medicine,Internal Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
190,Al Bahah,Albahah,General Directorate of Health Affairs in Al-Baha Region,Internal Medicine,Internal Medicine,POINT (41.44575992033653 20.13329311434446),41.471273,20.021741,41.5057266,20.0583716
191,Outside KSA,Manama,Salmaniya Medical Complex in Manama,Internal Medicine,Internal Medicine,,50.5831,26.2167,50.5726712439459,26.2167630367071
192,Riyadh,Riyadh,King Salman bin Abdulaziz Hospital in Riyadh,Internal Medicine,Internal Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
193,Makkah,Makkah,King Abdulaziz Hospital in Mecca,Internal Medicine,Internal Medicine,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
194,Riyadh,Riyadh,Prince Sultan Military Medical City in Riyadh,Physical Medicine And Rehabilitation,Physical Medicine And Rehabilitation,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
195,Riyadh,Riyadh,Medical City of King Saud University in Riyadh,Emergency Medicine,Emergency Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
196,Al Madinah,Madinah,King Fahd Hospital in Medina,Endodontics - 3 Years Track,Endodontics,POINT (39.56226489806622 24.86058870299565),39.569184,24.524654,38.194309,24.0204254
197,Jizan,Jazan,General Directorate of Health Affairs in Jazan Region,Pediatric Medicine,Pediatrics,POINT (42.68326094404831 17.21845288332345),42.570567,16.889359,42.5471234,16.978015
198,Najran,Najran,General Directorate of Health Affairs in Najran Region,Family Medicine,Family Medicine,POINT (47.03188488227482 18.64536474996076),44.228944,17.565604,44.2337583,17.545267
199,Riyadh,Riyadh,Prince Mohammed bin Abdulaziz Hospital in Riyadh,General Surgery,General Surgery,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
200,Makkah,Jeddah,King Abdulaziz University Hospital in Jeddah,Saudi Diploma In Blood Banking And Transfusion,Blood Banking And Transfusion,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
201,Eastern Province,Dhahran,King Fahd Military Medical Complex in Dhahran,Psychiatry,Psychiatry,POINT (48.23088037524295 27.01831695320538),50.039302,26.236125,50.1506389,26.2846113
202,Al Madinah,Madinah,Maternity and Children Hospital in Medina,Pediatric Medicine,Pediatrics,POINT (39.56226489806622 24.86058870299565),39.569184,24.524654,38.194309,24.0204254
203,Al Madinah,Madinah,University clinics at Taibah University in Medina,Preventive Medicine,Preventive Medicine,POINT (39.56226489806622 24.86058870299565),39.569184,24.524654,38.194309,24.0204254
204,Riyadh,Riyadh,King Faisal Specialist Hospital and Research Center in Riyadh,Diagnostic Radiology,Diagnostic Radiology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
205,Riyadh,Riyadh,King Fahad Medical City in Riyadh,Clinical Pharmacy - Parental Nutrition,Clinical Pharmacy - Parental Nutrition,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
206,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Clinical Pharmacy - Oncology,Clinical Pharmacy - Hematology Oncology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
207,Makkah,Makkah,King Abdullah Medical City in the Holy Capital,Emergency Nursing Diploma,Emergency Nursing,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
208,Northern Borders,Arar,The program of the Ministry of Health in Arar,Family Medicine,Family Medicine,POINT (41.99224594766449 30.08536996758705),41.059564,30.959945,41.0526463,30.9374302
209,Riyadh,Riyadh,King Fahad Medical City in Riyadh,Clinical Pharmacy,Clinical Pharmacy,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
210,Eastern Province,Hofuf,King Fahad Hospital in Hofuf,Urology,Urology,POINT (48.23088037524295 27.01831695320538),49.588765,25.380026,49.5142036,25.332395
211,Makkah,Jeddah,King Abdulaziz University Hospital in Jeddah,Adult Critical Care Nursing Diploma,Adult Critical Care Nursing,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
212,Riyadh,Riyadh,Dr. Sulaiman AlHabib Medical Group in Riyadh,Emergency Medicine,Emergency Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
213,Eastern Province,Al-Ahsa,King Abdulaziz Medical City of National Guard in Alahsa,Family Medicine,Family Medicine,POINT (48.23088037524295 27.01831695320538),49.365315,21.91133,49.5142036,25.332395
214,Riyadh,Riyadh,University Hospitals of Riyadh Alam University in Riyadh,Endodontics - 3 Years Track,Endodontics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
215,Eastern Province,Dammam,Eastern Health Cluster,Pediatric Medicine,Pediatrics,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
216,Makkah,Makkah,Maternity and Children Hospital in Mecca,Pediatric Medicine,Pediatrics,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
217,Riyadh,Riyadh,King Fahad Medical City in Riyadh,Emergency Medicine,Emergency Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
218,Riyadh,Riyadh,King Faisal Specialist Hospital and Research Center in Riyadh,Oncology Nursing Diploma,Oncology Nursing,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
219,Makkah,Jeddah,King Abdulaziz University Hospital in Jeddah,Orthopedic Surgery,Orthopedic Surgery,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
220,Eastern Province,Dammam,Dammam Regional Laboratory and Blood Bank,Anatomic Pathology,Anatomic Pathology,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
221,Riyadh,Riyadh,King Fahad Medical City in Riyadh,Orthopedic Surgery,Orthopedic Surgery,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
222,Riyadh,Riyadh,King Abdulaziz University Hospital in Riyadh,Saudi Diploma In Audiology,Clinical Audiology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
223,Eastern Province,Al-Ahsa,Almousa Specialist Hospital in Alahsa,Anesthesia,Anesthesia,POINT (48.23088037524295 27.01831695320538),49.365315,21.91133,49.5142036,25.332395
224,Outside KSA,Manama,Salmaniya Medical Complex in Manama,Anatomic Pathology,Anatomic Pathology,,50.5831,26.2167,50.5726712439459,26.2167630367071
225,Eastern Province,Dammam,King Fahd Specialist Hospital in Dammam,Psychiatry,Psychiatry,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
226,Riyadh,Riyadh,King Faisal Specialist Hospital and Research Center in Riyadh,Cardiac Surgery,Cardiac Surgery,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
227,Riyadh,Riyadh,King Saud Medical City in Riyadh,Family Medicine,Family Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
228,Eastern Province,Al-Ahsa,The program of the Ministry of Health in Al-Ahsa,Preventive Medicine,Preventive Medicine,POINT (48.23088037524295 27.01831695320538),49.365315,21.91133,49.5142036,25.332395
229,Riyadh,Riyadh,King Fahad Medical City in Riyadh,Family Medicine,Family Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
230,Riyadh,Riyadh,JointProgram for Preventive medicine-Riyadh,Preventive Medicine,Preventive Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
231,Tabuk,Tabuk,King Salman Hospital for North West Armed Forces in Tabuk,Preventive Medicine,Preventive Medicine,POINT (37.21694450317039 27.86494842092309),36.566191,28.383508,36.5957527,28.3494438
232,Al Madinah,Yanbu,Royal Commission Medical Center in Yanbu,Emergency Nursing Diploma,Emergency Nursing,POINT (39.56226489806622 24.86058870299565),38.155484,24.056528,38.194309,24.0204254
233,Makkah,Jeddah,King Abdulaziz University Hospital in Jeddah,Emergency Nursing Diploma,Emergency Nursing,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
234,Riyadh,Riyadh,Prince Sultan Military Medical City in Riyadh,Emergency Nursing Diploma,Emergency Nursing,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
235,Riyadh,Riyadh,Completed Family Medicine Program at the Ministry of Defense in Riyadh,Family Medicine – 3 Years Track,Family Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
236,Eastern Province,Khobar,King Fahd University Hospital in Khobar,General Surgery,General Surgery,POINT (48.23088037524295 27.01831695320538),50.080072,26.182911,50.1506389,26.2846113
